"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2012-04-13 11:56:27,TRUE,FALSE,0,FALSE,2012-04-13 11:56:27,0
2012-04-14 00:53:27,FALSE,FALSE,0,FALSE,2012-04-14 00:54:27,0
2012-04-14 11:54:27,TRUE,FALSE,0,FALSE,2012-04-14 11:54:27,0
2012-04-15 00:52:27,FALSE,FALSE,0,FALSE,2012-04-15 00:53:27,0
2012-04-15 11:55:27,TRUE,FALSE,0,FALSE,2012-04-15 11:55:27,0
2012-04-16 00:51:27,FALSE,FALSE,0,FALSE,2012-04-16 00:52:27,0
2012-04-16 11:55:27,TRUE,FALSE,0,FALSE,2012-04-16 11:55:27,0
2012-04-17 00:51:27,FALSE,FALSE,0,FALSE,2012-04-17 00:52:27,0
2012-04-17 11:54:07,TRUE,FALSE,0,FALSE,2012-04-17 11:54:07,0
2012-04-18 00:49:27,FALSE,FALSE,0,FALSE,2012-04-18 00:50:27,0
2012-04-18 11:50:27,TRUE,FALSE,0,FALSE,2012-04-18 11:50:27,0
2012-04-19 00:51:27,FALSE,FALSE,0,FALSE,2012-04-19 00:52:27,0
2012-04-19 11:49:39,TRUE,FALSE,0,FALSE,2012-04-19 11:49:39,0
2012-04-20 00:53:27,FALSE,FALSE,0,FALSE,2012-04-20 00:54:27,0
2012-04-20 11:52:07,TRUE,FALSE,0,FALSE,2012-04-20 11:52:07,0
2012-04-21 00:51:27,FALSE,FALSE,0,FALSE,2012-04-21 00:52:27,0
2012-04-21 11:49:27,TRUE,FALSE,0,FALSE,2012-04-21 11:49:27,0
2012-04-22 00:52:27,FALSE,FALSE,0,FALSE,2012-04-22 00:53:27,0
2012-04-22 11:52:27,TRUE,FALSE,0,FALSE,2012-04-22 11:52:27,0
2012-04-23 00:53:47,FALSE,FALSE,0,FALSE,2012-04-23 00:54:47,0
2012-04-23 11:48:27,TRUE,FALSE,0,FALSE,2012-04-23 11:48:27,0
2012-04-24 00:53:27,FALSE,FALSE,0,FALSE,2012-04-24 00:54:27,0
2012-04-24 11:45:57,TRUE,FALSE,0,FALSE,2012-04-24 11:45:57,0
2012-04-25 00:55:27,FALSE,FALSE,0,FALSE,2012-04-25 00:56:27,0
2012-04-25 11:47:51,TRUE,FALSE,0,FALSE,2012-04-25 11:47:51,0
2012-04-26 00:57:27,FALSE,FALSE,0,FALSE,2012-04-26 00:58:27,0
2012-04-26 11:46:07,TRUE,FALSE,0,FALSE,2012-04-26 11:46:07,0
2012-04-27 00:54:27,FALSE,FALSE,0,FALSE,2012-04-27 00:55:27,0
2012-04-27 11:48:27,TRUE,FALSE,0,FALSE,2012-04-27 11:48:27,0
2012-04-28 00:55:27,FALSE,FALSE,0,FALSE,2012-04-28 00:56:27,0
2012-04-28 11:46:27,TRUE,FALSE,0,FALSE,2012-04-28 11:46:27,0
2012-04-29 00:54:27,FALSE,FALSE,0,FALSE,2012-04-29 00:55:27,0
2012-04-29 11:48:07,TRUE,FALSE,0,FALSE,2012-04-29 11:48:07,0
2012-04-30 00:56:27,FALSE,FALSE,0,FALSE,2012-04-30 00:57:27,0
2012-04-30 11:44:07,TRUE,FALSE,0,FALSE,2012-04-30 11:44:07,0
2012-05-01 00:57:57,FALSE,FALSE,0,FALSE,2012-05-01 00:58:57,0
2012-05-01 11:43:27,TRUE,FALSE,0,FALSE,2012-05-01 11:43:27,0
2012-05-02 01:10:27,FALSE,FALSE,0,FALSE,2012-05-02 01:11:27,0
2012-05-02 11:44:27,TRUE,FALSE,0,FALSE,2012-05-02 11:44:27,0
2012-05-03 00:56:27,FALSE,FALSE,0,FALSE,2012-05-03 00:57:27,0
2012-05-03 11:45:51,TRUE,FALSE,0,FALSE,2012-05-03 11:45:51,0
2012-05-04 01:07:27,FALSE,FALSE,0,FALSE,2012-05-04 01:08:27,0
2012-05-04 11:55:34,TRUE,FALSE,0,FALSE,2012-05-04 11:55:34,0
2012-05-05 01:06:27,FALSE,FALSE,0,FALSE,2012-05-05 01:07:27,0
2012-05-05 11:55:37,TRUE,FALSE,0,FALSE,2012-05-05 11:55:37,0
2012-05-06 01:13:27,FALSE,FALSE,0,FALSE,2012-05-06 01:14:27,0
2012-05-06 11:40:27,TRUE,FALSE,0,FALSE,2012-05-06 11:40:27,0
2012-05-07 01:17:27,FALSE,FALSE,0,FALSE,2012-05-07 01:18:27,0
2012-05-07 11:35:27,TRUE,FALSE,0,FALSE,2012-05-07 11:35:27,0
2012-05-08 01:28:27,FALSE,FALSE,0,FALSE,2012-05-08 01:29:27,0
2012-05-08 11:38:27,TRUE,FALSE,0,FALSE,2012-05-08 11:38:27,0
2012-05-09 01:33:27,FALSE,FALSE,0,FALSE,2012-05-09 01:34:27,0
2012-05-09 11:24:27,TRUE,FALSE,0,FALSE,2012-05-09 11:24:27,0
2012-05-10 01:30:27,FALSE,FALSE,0,FALSE,2012-05-10 01:31:27,0
2012-05-10 11:26:07,TRUE,FALSE,0,FALSE,2012-05-10 11:26:07,0
2012-05-11 01:32:27,FALSE,FALSE,0,FALSE,2012-05-11 01:33:27,0
2012-05-11 11:17:27,TRUE,FALSE,0,FALSE,2012-05-11 11:17:27,0
2012-05-12 01:20:27,FALSE,FALSE,0,FALSE,2012-05-12 01:21:27,0
2012-05-12 11:17:47,TRUE,FALSE,0,FALSE,2012-05-12 11:17:47,0
2012-05-13 01:23:27,FALSE,FALSE,0,FALSE,2012-05-13 01:24:27,0
2012-05-13 11:01:27,TRUE,FALSE,0,FALSE,2012-05-13 11:01:27,0
2012-05-14 01:32:27,FALSE,FALSE,0,FALSE,2012-05-14 01:33:27,0
2012-05-14 11:11:27,TRUE,FALSE,0,FALSE,2012-05-14 11:11:27,0
2012-05-15 01:20:27,FALSE,FALSE,0,FALSE,2012-05-15 01:21:27,0
2012-05-15 10:43:27,TRUE,FALSE,0,FALSE,2012-05-15 10:43:27,0
2012-05-16 01:36:27,FALSE,FALSE,0,FALSE,2012-05-16 01:37:27,0
2012-05-16 10:45:27,TRUE,FALSE,0,FALSE,2012-05-16 10:45:27,0
2012-05-17 01:36:27,FALSE,FALSE,0,FALSE,2012-05-17 01:37:27,0
2012-05-17 10:13:27,TRUE,FALSE,0,FALSE,2012-05-17 10:13:27,0
2012-05-18 02:48:27,FALSE,FALSE,0,FALSE,2012-05-18 02:49:27,0
2012-05-18 10:20:27,TRUE,FALSE,0,FALSE,2012-05-18 10:20:27,0
2012-05-19 02:46:27,FALSE,FALSE,0,FALSE,2012-05-19 02:47:27,0
2012-05-19 10:25:27,TRUE,FALSE,0,FALSE,2012-05-19 10:25:27,0
2012-05-20 03:00:27,FALSE,FALSE,0,FALSE,2012-05-20 03:01:27,0
2012-05-20 10:19:27,TRUE,FALSE,0,FALSE,2012-05-20 10:19:27,0
2012-05-21 03:02:27,FALSE,FALSE,0,FALSE,2012-05-21 03:03:27,0
2012-05-21 10:13:27,TRUE,FALSE,0,FALSE,2012-05-21 10:13:27,0
2012-05-22 03:34:27,FALSE,FALSE,0,FALSE,2012-05-22 03:35:27,0
2012-05-22 10:13:27,TRUE,FALSE,0,FALSE,2012-05-22 10:13:27,0
2012-05-23 03:24:09,FALSE,FALSE,0,FALSE,2012-05-23 03:25:09,0
2012-05-23 10:33:51,TRUE,FALSE,0,FALSE,2012-05-23 10:33:51,0
2012-05-24 03:32:20,FALSE,FALSE,0,FALSE,2012-05-24 03:33:20,0
2012-05-24 10:11:27,TRUE,FALSE,0,FALSE,2012-05-24 10:11:27,0
2012-05-25 03:40:27,FALSE,FALSE,0,FALSE,2012-05-25 03:41:27,0
2012-05-25 10:09:27,TRUE,FALSE,0,FALSE,2012-05-25 10:09:27,0
2012-05-26 03:38:22,FALSE,FALSE,0,FALSE,2012-05-26 03:39:22,0
2012-05-26 10:11:27,TRUE,FALSE,0,FALSE,2012-05-26 10:11:27,0
2012-05-27 03:49:57,FALSE,FALSE,0,FALSE,2012-05-27 03:50:57,0
2012-05-27 10:07:27,TRUE,FALSE,0,FALSE,2012-05-27 10:07:27,0
2012-05-28 03:45:47,FALSE,FALSE,0,FALSE,2012-05-28 03:46:47,0
2012-05-28 10:10:27,TRUE,FALSE,0,FALSE,2012-05-28 10:10:27,0
2012-05-29 03:50:07,FALSE,FALSE,0,FALSE,2012-05-29 03:51:07,0
2012-05-29 10:07:27,TRUE,FALSE,0,FALSE,2012-05-29 10:07:27,0
2012-05-30 03:51:27,FALSE,FALSE,0,FALSE,2012-05-30 03:52:27,0
2012-05-30 10:05:27,TRUE,FALSE,0,FALSE,2012-05-30 10:05:27,0
2012-05-31 03:56:27,FALSE,FALSE,0,FALSE,2012-05-31 03:57:27,0
2012-05-31 10:05:27,TRUE,FALSE,0,FALSE,2012-05-31 10:05:27,0
2012-06-01 03:54:03,FALSE,FALSE,0,FALSE,2012-06-01 03:55:03,0
2012-06-01 10:05:27,TRUE,FALSE,0,FALSE,2012-06-01 10:05:27,0
2012-06-02 03:57:27,FALSE,FALSE,0,FALSE,2012-06-02 03:58:27,0
2012-06-02 10:05:27,TRUE,FALSE,0,FALSE,2012-06-02 10:05:27,0
2012-06-03 03:42:09,FALSE,FALSE,0,FALSE,2012-06-03 03:43:09,0
2012-06-03 10:12:07,TRUE,FALSE,0,FALSE,2012-06-03 10:12:07,0
2012-06-04 03:50:27,FALSE,FALSE,0,FALSE,2012-06-04 03:51:27,0
2012-06-04 10:13:27,TRUE,FALSE,0,FALSE,2012-06-04 10:13:27,0
2012-06-05 04:02:27,FALSE,FALSE,0,FALSE,2012-06-05 04:03:27,0
2012-06-05 10:03:27,TRUE,FALSE,0,FALSE,2012-06-05 10:03:27,0
2012-06-06 04:00:27,FALSE,FALSE,0,FALSE,2012-06-06 04:01:27,0
2012-06-06 10:06:27,TRUE,FALSE,0,FALSE,2012-06-06 10:06:27,0
